ala_exch,gly_exch,arg_exch,asn_exch,asp_exch,cys_exch,glu_exch,gln_exch,his_exch,ile_exch,leu_exch,lys_exch,met_exch,phe_exch,ser_exch,thr_exch,trp_exch,tyr_exch,val_exch,pro_exch,grow
1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0.8759372991501821
1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1.0
1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1.0
1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1.0
1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0.3470076101873141
1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0.4739277973208258
1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,1.0
1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1.0
1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0.9476920516927001
1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.6483797731787558
1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1.0
1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1.0
1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1.0
1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0.9071895424836601
1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0.4701964034290398
1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1.0
1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1.0
1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1.0
1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.5908421442626552
1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1.0
1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1.0
1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1.0
1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1.0
1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1.0
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1.0
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1.0
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.7596590909090909
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5114368860307146
0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5752987670930514
1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0
1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.0
1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1.0
1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1.0
1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0.8402000497459401
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48954925114148534
1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1.0
1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.9115450727904646
1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1.0
1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0.8272076618502384
1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0.975158614928698
1,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1.0
1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1.0
1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1.0
1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1.0
1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0.49709527818421095
1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1.0
1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0.6304350518639463
1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,0,1.0
1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0.4205170320645576
1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0.6854783640618682
1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1.0
1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1.0
1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0.84759575112727
1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0.49667768183917843
1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0.9523760725550889
1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1.0
1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0.6019688482445096
1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0.6839375243060299
1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.08553920985185715
1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1.0
1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0.8213198265463074
1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1.0
1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0.6690281416528543
1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1.0
1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0.8951501577124706
1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1.0
1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1.0
1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0.9970832764002903
1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1.0
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1.0
1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0
1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0
1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1.0
1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0.5403260493945164
1,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1.0
1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0.23072643989630448
1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1.0
1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0.8116792433367455
1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1.0
1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0.5791774851008302
1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1.0
1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1.0
1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1.0
1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1.0
1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1.0
1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0.7467352800846969
1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0.7407058996647082
1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0.7160072841533958
1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0.3128609028288815
1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1.0
1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1.0
1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1.0
1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1.0
1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1.0
1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0
1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0.2758345027986391
1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1.0
1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0.8420893935426536
1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1.0
1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0.27799003582975707
1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1.0
1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1.0
1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0.7565113882670647
1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0.7693602167535494
1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1.0
1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0.8953439843530387
1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1.0
1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.09112134701294168
1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1.0
1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0.6878371651890816
1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1.0
1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,1.0
1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1.0
1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1.0
1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1.0
1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0.9741652279461102
1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1.0
1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0.13566140588921421
1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1.0
1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0.8834546343257145
1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1.0
1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1.0
1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0.8276303165973775
1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.5819139823685545
1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1.0
1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.42671329808602604
1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1.0
1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0.4836959540415943
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.7876283670452212
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1.0
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1.0
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.7073464150136342
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0
1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6882274441756674
0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0
1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0
1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.8600498305918574
1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1.0
1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1.0
1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1.0
1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0.532240816981233
1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,1.0
1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1.0
1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1.0
1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.5380955791518891
1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0.8669921484953913
1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0.5555297674307885
1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0.7644576595928055
1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1.0
1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1.0
1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1.0
1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1.0
1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1.0
1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1.0
1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0.9603766665553746
1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1.0
1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0.871908400580828
1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0
1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1.0
1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1.0
1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1.0
1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0.5582649326653163
1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1.0
1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1.0
1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0.8919150187347804
1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1.0
1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0.7662564371126822
1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0.27249945305197
1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0.7139942331579963
1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1.0
1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1.0
1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1.0
1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0.8084423044402125
1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1.0
1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1.0
1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1.0
1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0.3694962190641688
1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1.0
1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1.0
1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0
1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1.0
1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1.0
1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0.7646881226701566
1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1.0
1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0.9745069128593076
1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1.0
1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0.9386956763233275
1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1.0
1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1.0
1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1.0
1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1.0
1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1.0
1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1.0
1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1.0
1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1.0
1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.4466055643728783
1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.722353146547962
1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1.0
1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.7065054103381632
1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1.0
1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1.0
1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1.0
1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0.6564276103435853
1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0
1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.47165926932741126
1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.7115228975940971
1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.8782582303792044
1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0
1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0
0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0
1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0
1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1.0
1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1.0
1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0.6642045454545454
1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.3986135508628554
1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1.0
1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0.0695961976401882
1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1.0
1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0.6230386683348357
1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1.0
1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1.0
1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1.0
1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1.0
1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1.0
1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0.48358350736197714
1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1.0
1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0.10652479230641054
1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1.0
1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0.7075861326732406
1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1.0
1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1.0
1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0.6546787833564296
1,1,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1.0
1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0.7971590909090909
1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1.0
1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1.0
1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0.11557444039769257
1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0.5498219932775116
1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0.7622074538450845
1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0.8139705882352943
1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1.0
1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1.0
1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1.0
1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1.0
1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0.415584170806915
1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1.0
1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.7806124878002333
1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.29452985673276455
1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0
1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0.583169934640523
1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1.0
1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0.9208462139786091
1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1.0
1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1.0
1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0.7557359446066559
1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1.0
1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0.4412487006752522
1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1.0
1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0.6693796833169656
1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1.0
1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1.0
1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1.0
1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1.0
1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1.0
1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0.6112053803661225
1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1.0
1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1.0
1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1.0
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5387602634989395
0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0
1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.46036286513750024
1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0
1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.861826505253406
1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0
1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1080863275414734
1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.0
1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0.07004253056884638
1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0.7109197345478895
1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1.0
1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1.0
1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1.0
1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0.7031677504175105
1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1.0
1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1.0
1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1.0
1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1.0
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0.5111900624469359
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0.2649449405649808
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0.8194924640917671
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1.0
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0.7108886274929156
1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1.0
0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.9573960347629166
1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1.0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.06408813478271641
1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1.0
1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0.8667309386083936
1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1.0
