ala,arg,asn,asp,cys,glu,gln,gly,his,ile,leu,lys,met,phe,pro,ser,thr,trp,tyr,val,environment,grow
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,anaerobic,0.1571008094186902
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anaerobic,0.053339115351257585
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,anaerobic,1.0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,anaerobic,0.029225523623964928
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,anaerobic,0.9453599306157847
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,anaerobic,0.012923235978288965
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,anaerobic,0.29324055666003973
0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,anaerobic,0.8231855820750121
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,anaerobic,0.18752280189711784
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,anaerobic,0.32618025751072965
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,anaerobic,0.3452984783456887
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,anaerobic,0.030319436924742822
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,anaerobic,0.8671491341431896
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,anaerobic,0.02416431735803464
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,anaerobic,0.031015766347893516
1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,anaerobic,0.952207223641007
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,anaerobic,0.045394300861497684
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,anaerobic,0.9543782192788814
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,anaerobic,0.03280318091451293
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,anaerobic,1.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,anaerobic,0.0476448294531673
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,anaerobic,0.7865743527995183
1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,anaerobic,0.8736107521323341
1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,anaerobic,0.9165009940357853
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,anaerobic,0.0797422472815143
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,anaerobic,1.0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,anaerobic,0.8985771616198468
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,anaerobic,0.3323299217338953
1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,anaerobic,1.0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,anaerobic,0.9498295177788603
0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,anaerobic,0.9613279824881429
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,anaerobic,0.9113462240058371
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anaerobic,0.5283296541574687
1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,anaerobic,0.9286574352799518
1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,anaerobic,1.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,anaerobic,0.042497831743278404
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,anaerobic,0.0483764082173625
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,anaerobic,1.0
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,anaerobic,0.9318071115440817
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,anaerobic,0.4759068760151597
0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,anaerobic,1.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anaerobic,0.03166098392596201
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,anaerobic,0.06981786643538594
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,anaerobic,0.01266477125872319
1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,anaerobic,0.984758117958913
1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,anaerobic,0.8984547461368653
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,anaerobic,0.2603853100541842
1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,anaerobic,1.0
1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,anaerobic,1.0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anaerobic,0.34585917548340017
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,anaerobic,0.3214155417730755
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anaerobic,0.019080659150043373
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,anaerobic,0.9199277543648404
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,anaerobic,0.893104706311565
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,anaerobic,0.19205298013245034
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anaerobic,0.019734192509061624
1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,anaerobic,1.0
1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,anaerobic,0.9415489527520701
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,anaerobic,0.06039941548952753
1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,anaerobic,0.6931776723823421
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,anaerobic,1.0
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,anaerobic,0.17158338350391333
1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,anaerobic,0.8518997156888086
1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,anaerobic,0.6390728476821194
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,anaerobic,1.0
1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,anaerobic,0.986306886830447
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,anaerobic,0.7593765221626887
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,anaerobic,0.04385489983757446
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,anaerobic,1.0
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,anaerobic,0.7714657415437987
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,anaerobic,0.8442174388909156
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,anaerobic,0.06566946369937979
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,anaerobic,0.022150624244865087
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,anaerobic,1.0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,anaerobic,0.07744763760350706
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,anaerobic,0.2331265961327982
1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,anaerobic,0.7057654075546719
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,anaerobic,0.19573215599705665
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,anaerobic,0.019970774476376033
1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,anaerobic,0.9102281089036057
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,anaerobic,0.6589063345966432
1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,anaerobic,1.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,anaerobic,0.031656548135299216
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,anaerobic,0.24073351541162702
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,anaerobic,0.010873942811115587
1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,anaerobic,1.0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,anaerobic,0.014215559576117864
1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,anaerobic,1.0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,anaerobic,0.9039735099337748
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,anaerobic,0.9093668690372939
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,anaerobic,0.011597084161696492
1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,anaerobic,1.0
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,anaerobic,0.031607465382299825
1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,anaerobic,1.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anaerobic,0.34226369656833233
1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,anaerobic,0.7184607890891379
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,anaerobic,0.020539669754329443
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,anaerobic,0.8485143692157817
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,anaerobic,0.7475614514241126
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,anaerobic,0.3217940999397953
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,anaerobic,0.17859509609012592
1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,anaerobic,1.0
0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,anaerobic,0.7725280077934731
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,anaerobic,0.03789929615592853
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,anaerobic,0.34490831057354665
1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,anaerobic,0.7252827435242611
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,anaerobic,0.01610954490535643
1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,anaerobic,0.8856110776640579
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,anaerobic,0.29911699779249457
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,anaerobic,0.04440026507620941
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,anaerobic,0.17217108825121816
0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,anaerobic,0.407585791691752
0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,anaerobic,1.0
0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,anaerobic,1.0
0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,anaerobic,0.9968786578228639
0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,anaerobic,0.2983811626195732
0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,anaerobic,0.525844930417495
0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,anaerobic,0.9323226854358417
0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,anaerobic,0.26661296818364877
0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,anaerobic,1.0
0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,anaerobic,0.407585791691752
0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,anaerobic,1.0
0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,anaerobic,1.0
0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,anaerobic,0.8733738074588029
0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,anaerobic,0.08322563970018093
0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,anaerobic,0.9726882559500587
0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,anaerobic,0.24466519499632083
0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,anaerobic,0.07322730284956926
0,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,anaerobic,1.0
0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,anaerobic,0.06685461135722917
0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,anaerobic,0.26911499096929564
0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,anaerobic,0.7956950018241516
0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,anaerobic,0.13638577691183632
0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,anaerobic,0.10190806591500431
0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,anaerobic,0.21788575859395193
0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,anaerobic,0.9746390948107686
0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,anaerobic,0.17549668874172186
0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,anaerobic,0.016235917826375085
0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,anaerobic,0.03086085544125611
0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,anaerobic,0.9444300852933577
0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,anaerobic,0.03544099879178413
0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,anaerobic,0.098438855160451
0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,anaerobic,0.9350601970083909
0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,anaerobic,1.0
0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,anaerobic,0.3624647603705196
0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,anaerobic,0.26791089704996995
0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,anaerobic,0.052900401313389266
0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,anaerobic,0.7053093034583535
0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,anaerobic,0.7285342584562011
0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,anaerobic,0.16774360299819077
0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,anaerobic,0.96527506827936
0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,anaerobic,1.0
0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,anaerobic,0.30318091451292245
0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,anaerobic,0.04627374573794448
0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,anaerobic,0.6872366044551476
0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,anaerobic,0.5484569572279371
0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,anaerobic,0.25453080950463153
0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,anaerobic,0.8043347381095726
0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,anaerobic,0.974461875228019
0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,anaerobic,0.08426692644909888
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,anaerobic,0.046400693842150904
0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,anaerobic,0.09537348151977255
0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,anaerobic,0.9964884900507218
0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,anaerobic,0.9996320824135392
0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,anaerobic,1.0
0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,anaerobic,0.6497628602699744
0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,anaerobic,0.04493773687060098
0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,anaerobic,0.06773028296207104
0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,anaerobic,0.030686799805163176
0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,anaerobic,1.0
0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,anaerobic,0.19084888621312468
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,anaerobic,0.0009741841207988319
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,anaerobic,0.13061074319352464
0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,anaerobic,0.6013916500994037
0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,anaerobic,0.10105970535021973
0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,anaerobic,0.2231759656652361
0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,anaerobic,0.09602649006622517
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,anaerobic,0.1597084161696488
0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,anaerobic,0.6497022198159178
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,anaerobic,0.07007652033830043
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,anaerobic,0.170680313064419
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,anaerobic,0.5403137541043415
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,anaerobic,0.13248904042864101
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,anaerobic,0.023417172593235034
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,anaerobic,0.17042497831743278
0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,anaerobic,0.05324373223055054
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,anaerobic,0.22737306843267102
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,anaerobic,0.06096752816434726
0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,anaerobic,0.03789929615592853
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,anaerobic,0.015304067660088603
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,anaerobic,0.15081276339554486
0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,anaerobic,0.4596862458956585
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,anaerobic,0.026790063321967858
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,anaerobic,0.14137033824804854
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,anaerobic,0.8604290514344792
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,anaerobic,1.0
0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,anaerobic,0.3612953570035115
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,anaerobic,0.32696059305501374
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,anaerobic,0.5775264502006566
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,anaerobic,0.022198159177043857
0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,anaerobic,1.0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,anaerobic,0.11448395490026016
0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,anaerobic,1.0
0,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,1,anaerobic,1.0
0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,anaerobic,0.5906080674292595
0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,anaerobic,0.44502617801047123
0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,anaerobic,0.08681245858184228
0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,anaerobic,1.0
0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,anaerobic,0.10914216673378978
0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,anaerobic,0.30102347983142685
0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,anaerobic,0.686610726012404
0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,anaerobic,0.10910862152946905
0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,anaerobic,0.12445793581960105
0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,anaerobic,0.048591367278366514
0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,anaerobic,0.24385485758876324
0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,anaerobic,0.2689477557027226
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,anaerobic,0.05892995606099768
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,anaerobic,0.014247846255798544
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,anaerobic,0.024567055980668544
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,anaerobic,0.20258880192655024
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,anaerobic,0.19773805180591025
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,anaerobic,0.07744763760350706
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,anaerobic,0.05507372072853425
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,anaerobic,0.02894804859136728
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,anaerobic,0.40421381193913386
0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,anaerobic,0.5614422369389256
0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,anaerobic,1.0
0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,anaerobic,0.5055187637969094
0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0,anaerobic,1.0
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,anaerobic,0.2653946227233305
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,anaerobic,0.960565924142083
1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,anaerobic,0.8343670193360087
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,anaerobic,0.5692511597084161
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,anaerobic,0.024567055980668554
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,anaerobic,0.6942721634439984
1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,anaerobic,0.5104724792985874
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,anaerobic,0.1265961327982488
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,anaerobic,0.4955849889624724
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,anaerobic,1.0
1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,anaerobic,1.0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,anaerobic,0.07465382299819387
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,anaerobic,0.3195474053843153
1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,anaerobic,0.966399586456449
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,anaerobic,1.0
1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,anaerobic,0.8283261802575109
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anaerobic,0.009046265184802268
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,anaerobic,0.043949428055388325
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,anaerobic,0.05468327016783972
1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,anaerobic,1.0
0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,anaerobic,1.0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,anaerobic,0.01329037454691905
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anaerobic,0.404994147483418
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,anaerobic,0.9543782192788814
1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,anaerobic,1.0
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,anaerobic,1.0
0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,anaerobic,1.0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,anaerobic,1.0
