ala,arg,asn,asp,cys,glu,gln,gly,his,ile,leu,lys,met,phe,pro,ser,thr,trp,tyr,val,environment,grow
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,aerobic,0.011877037727061017
0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,aerobic,0.24216374882063113
0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,aerobic,0.005779728138713478
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,aerobic,0.00337723741979061
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,aerobic,0.0
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,aerobic,0.013038204972710736
0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,aerobic,1.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,aerobic,0.036458333333333336
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,aerobic,0.004541220307405686
0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,aerobic,0.000646691097219229
0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,aerobic,0.0030190198248968483
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,aerobic,0.012610476395774957
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,aerobic,0.33749207020511734
0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,aerobic,0.000303214069132808
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,aerobic,0.050634238389768334
0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,aerobic,0.807889705142397
0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,aerobic,0.18374772589448146
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,aerobic,0.6550314465408804
0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,aerobic,0.48149701226543673
0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,aerobic,0.6909827760891591
0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,aerobic,0.00486111111111111
0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,aerobic,0.016767582673497906
0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,aerobic,0.0025867643888769134
0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,aerobic,0.3133742578242929
0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,aerobic,0.010691823899371069
0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,aerobic,0.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,aerobic,0.008027400192657604
0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,aerobic,0.2896530034594822
0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,aerobic,0.38417222559126746
0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,aerobic,0.8148657221399872
0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,aerobic,0.6909722222222221
0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,aerobic,0.24802049371215648
0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,aerobic,0.8423151541280448
0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,aerobic,0.8380799033913656
0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,aerobic,0.9632075471698114
0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,aerobic,0.6701273680830568
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,aerobic,0.011144883485309027
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,aerobic,0.032109600770630416
0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,aerobic,0.002201488625642101
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,aerobic,0.15
0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,aerobic,0.5754040458096971
0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,aerobic,0.8757861635220126
0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,aerobic,0.11140183153869375
0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,aerobic,0.799685534591195
0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,aerobic,0.7541371158392437
0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,aerobic,0.9697099432730387
0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,aerobic,0.29814445958695884
0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,aerobic,1.0
0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,aerobic,1.0
0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,aerobic,0.514236111111111
0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,aerobic,0.015020959478341875
0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,aerobic,0.0
0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,aerobic,0.008730329812459584
0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,aerobic,0.01690651101942236
0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,aerobic,0.0
0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,aerobic,0.008669592208070212
0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,aerobic,0.9101582975154631
0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,aerobic,0.5630685263796238
0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,aerobic,0.9455570091576931
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,aerobic,0.019724078465186468
0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,aerobic,0.0020959478341872396
0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,aerobic,0.0
0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,aerobic,0.02012578616352201
0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,aerobic,1.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,aerobic,0.009748427672955976
0,0,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,aerobic,0.011559456277426949
0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,aerobic,0.017466231951560312
0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,aerobic,0.00416666666666667
0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,aerobic,0.8669592208070213
0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,aerobic,0.34626271097599337
0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,aerobic,0.009399636143117038
0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,aerobic,0.8757665468386551
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,aerobic,0.0072327044025157295
0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,aerobic,0.017013888888888887
0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,aerobic,0.06309751434034415
0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,aerobic,0.008034466697717745
0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,aerobic,0.024724392593385425
0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,0,aerobic,0.25411468707411683
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,aerobic,0.005173528777753825
0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,aerobic,0.9451182534869615
0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,aerobic,0.7586805555555556
0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,aerobic,0.0038425710293432704
0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,aerobic,0.0029101099374865325
0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,aerobic,1.0
0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,aerobic,0.8984276729559747
0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,aerobic,0.7369132049983116
0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,aerobic,0.011880552285133256
0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,aerobic,0.08114058077366602
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,aerobic,0.5039417828987264
0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,aerobic,0.20712624233453159
0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,aerobic,0.9515753859166842
0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,aerobic,0.2755005765803544
0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,aerobic,0.025166767738023045
0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,aerobic,0.9395220976950728
0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,aerobic,0.0
0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,aerobic,0.007760293166630741
0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,aerobic,0.03333682775972324
0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,aerobic,0.9802757371440072
0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,aerobic,0.005458632131007171
0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,aerobic,0.019496855345911952
0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,aerobic,0.9033622330302388
0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,aerobic,0.8249999999999998
0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,aerobic,0.0073358174196553345
0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,aerobic,0.017137314076309557
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,aerobic,0.1954861111111111
0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,aerobic,0.7004125993760693
0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,aerobic,0.0
0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,aerobic,0.00032109600770630667
0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,aerobic,0.963623021281057
0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,aerobic,0.9151000606428137
0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,aerobic,0.9871008669909072
0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,aerobic,0.8159722222222221
0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,aerobic,0.06427573358174196
0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,aerobic,0.013903858590213411
0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,aerobic,0.9968803461809396
0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,aerobic,0.009118541033434659
0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,aerobic,0.00817610062893082
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,aerobic,0.3682596743497568
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,aerobic,0.003335354760460888
0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,aerobic,0.0006289967501834582
0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,aerobic,0.7749999999999998
0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,aerobic,0.0
0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,aerobic,0.008034466697717745
0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,aerobic,0.8208714903894535
0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,aerobic,0.8619496855345912
0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,aerobic,0.04322863897331981
0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,aerobic,0.32205929572942305
0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,aerobic,0.003773980501100746
0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,aerobic,0.006064281382656155
0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,aerobic,0.009832945654472408
0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,aerobic,0.014873895236042248
0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,aerobic,0.020934658490167055
0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,aerobic,0.2613207547169811
0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,aerobic,0.007436947618021124
0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,aerobic,0.002425712553062464
0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,aerobic,0.3254387819835059
0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,aerobic,0.004513888888888888
0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,aerobic,0.20959478341872376
0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,aerobic,0.06984263849967667
0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,aerobic,0.7538492502767433
0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,aerobic,0.8984276729559747
0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,aerobic,0.3238770685579197
0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,aerobic,0.005458632131007174
0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,aerobic,0.31138129010469434
0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,aerobic,0.0722728807835191
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,aerobic,0.9563332628462675
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,aerobic,0.0037739805011007444
0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,aerobic,0.07533951282604011
0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,aerobic,0.9395189695078995
0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,aerobic,0.022327044025157235
0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0,aerobic,0.19013846673421142
0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,aerobic,0.023118912554853894
0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,aerobic,0.006289967501834574
0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,aerobic,0.026682838083687085
0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,aerobic,0.43677310213575804
0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,aerobic,0.0
0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,aerobic,0.0
0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,aerobic,0.8429203539823007
0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,aerobic,0.8389937106918239
0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,aerobic,0.1390385859021341
0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,aerobic,0.06871454564914907
0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,aerobic,0.011636439878393964
0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,aerobic,1.0
0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,aerobic,1.0
0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,aerobic,0.9055555555555556
0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,aerobic,0.021658127619934787
0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,aerobic,0.9018107350722139
0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,aerobic,0.506656882272775
0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,aerobic,0.05283284693569488
0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,aerobic,1.0
0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,aerobic,0.9078014184397164
0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,aerobic,0.928125
0,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,aerobic,0.6764705882352939
0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,aerobic,0.3272617490188185
0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,aerobic,0.9566403881140084
0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,aerobic,1.0
0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,aerobic,0.9184027777777778
0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,aerobic,0.16697717745691665
0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,aerobic,0.6593015736150032
0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,aerobic,0.022944550669216055
0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,aerobic,0.9465408805031444
0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,aerobic,0.9729821006416751
0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,aerobic,0.9603981590495557
0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,aerobic,1.0
0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,aerobic,0.9246252227696826
0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,aerobic,0.9759991541552124
0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,aerobic,0.7982638888888887
0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,aerobic,0.7622263623660921
0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,aerobic,0.22698857512394915
0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,aerobic,0.9273584905660378
0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,aerobic,0.06913555399013785
0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,aerobic,0.0
0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,aerobic,0.004390408645727797
0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,aerobic,0.005779728138713476
0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,aerobic,0.993814865289863
0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,aerobic,0.8587022437841114
0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,aerobic,0.5770095258482286
0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,0,aerobic,0.20819792431072445
0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,aerobic,1.0
1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,aerobic,2.24366045610279e-18
1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,aerobic,1.0
1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,aerobic,0.0025157232704402493
1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,aerobic,0.011144883485309016
1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,aerobic,1.0
1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,aerobic,0.8982073592619773
1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,aerobic,0.8195876288659791
1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,aerobic,0.7447663353774582
1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,aerobic,0.014236111111111109
1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,aerobic,0.016068933395435494
1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,aerobic,0.8726129482999533
1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,aerobic,0.008406984263849972
1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,aerobic,0.20817610062893083
1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,aerobic,0.1705504896994259
1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,aerobic,1.0
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,aerobic,0.0022476720539441335
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,aerobic,0.002201488625642103
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,aerobic,0.008489993935718617
0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,aerobic,0.0
0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,aerobic,0.5753472222222222
0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,aerobic,0.7161155100139728
0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,aerobic,0.324315585255443
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,aerobic,0.03894535574116936
1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,aerobic,0.010275072246601735
1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,aerobic,0.8250454821103699
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,aerobic,0.0006754474839581183
0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,aerobic,0.9658490167054345
0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,aerobic,0.8770833333333332
0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,aerobic,0.9197717745691663
0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,aerobic,0.01855345911949685
0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,aerobic,0.0027945971122496503
0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,aerobic,0.8875093653002248
0,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,aerobic,0.45566037735849046
1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,aerobic,0.7559027777777776
1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,aerobic,0.5477410340009315
1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,aerobic,0.0
1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,aerobic,0.7692462513837174
1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,aerobic,0.9047169811320754
1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,aerobic,0.9503546099290782
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,aerobic,0.004174248100181953
1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,aerobic,0.6601320893175385
1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,aerobic,0.6986052152819889
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,aerobic,0.49735673503912015
1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,aerobic,0.00104166666666667
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,aerobic,0.20086166744294362
1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,aerobic,0.0
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,aerobic,0.05887088658548857
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,aerobic,0.0053459119496855325
1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,aerobic,0.18682596743497568
0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,aerobic,0.7828436339074638
0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,aerobic,0.0
0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,aerobic,0.002586764388876916
0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,aerobic,0.009431765253842563
0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,aerobic,0.0
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,aerobic,0.020138888888888887
0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,aerobic,0.008793208004851425
0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,aerobic,1.0
0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,aerobic,1.0
0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,aerobic,0.9533941236068896
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,aerobic,0.045916729102001494
0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,aerobic,0.33116678897159035
0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,aerobic,0.0030321406913280777
